result,odds-home,odds-draw,odds-away,home-wins,home-draw,home-losses,home-goals,home-opposition-goals,home-shots,home-shots-on-target,home-opposition-shots,home-opposition-shots-on-target,away-wins,away-draw,away-losses,away-goals,away-opposition-goals,away-shots,away-shots-on-target,away-opposition-shots,away-opposition-shots-on-target
H,3.5,3.25,2.2,4,0,6,14,20,122,34,112,49,5,0,5,20,12,139,49,117,36
H,2.3,3.2,3.1,1,3,6,7,16,108,44,124,53,3,0,7,10,16,110,32,99,37
H,1.33,4.5,11.0,7,2,1,13,2,177,47,78,23,2,4,4,7,11,120,28,138,45
H,3.6,3.0,2.0,1,3,6,11,20,85,39,108,53,5,5,0,14,6,128,56,92,33
H,2.4,3.0,3.3,4,1,5,13,10,103,38,91,31,3,5,2,10,8,135,46,107,32
H,2.63,3.5,2.5,2,4,4,12,15,132,43,137,49,5,2,3,13,11,100,41,140,38
H,1.91,3.2,4.33,1,5,4,10,16,124,36,112,42,3,4,3,16,15,112,37,138,44
H,1.62,3.6,6.0,8,0,2,23,7,156,63,116,41,4,3,3,12,13,111,25,108,38
H,1.9,3.0,3.8,1,5,4,7,10,79,32,94,45,3,5,2,11,11,92,52,100,50
H,2.5,3.0,2.62,4,2,4,7,10,75,35,107,47,4,2,4,10,10,114,51,98,45
H,7.5,4.5,1.44,4,0,6,15,20,119,47,124,52,7,3,0,19,8,125,58,124,37
H,2.1,2.8,3.5,5,1,4,14,10,99,44,101,44,5,3,2,15,5,125,52,94,38
H,2.54,3.39,2.75,4,1,5,17,24,128,49,146,73,5,1,4,13,15,132,42,123,43
H,1.8,3.4,4.6,5,5,0,12,6,121,46,89,33,3,5,2,16,13,125,48,93,38
H,1.91,3.2,4.33,2,4,4,10,15,117,41,113,40,3,3,4,13,8,140,43,98,25
H,2.2,2.87,3.6,3,4,3,9,9,112,40,98,36,6,1,3,16,8,101,40,148,46
H,2.6,3.1,3.0,3,3,4,9,12,99,24,162,52,1,4,5,10,19,141,34,94,43
H,1.61,4.0,5.75,6,4,0,27,11,122,54,98,37,5,1,4,10,9,108,33,109,37
H,1.53,3.5,5.5,6,4,0,12,4,84,42,74,29,3,4,3,9,9,78,38,103,39
H,2.88,3.0,2.63,2,4,4,12,15,91,41,143,54,3,4,3,15,16,117,49,115,47
H,2.63,3.1,2.75,4,2,4,10,12,95,34,143,47,2,4,4,12,14,117,41,119,43
H,4.2,3.5,1.91,2,0,8,4,17,99,29,124,48,6,1,3,25,16,145,59,96,31
H,2.05,3.2,3.75,2,3,5,11,13,135,52,106,43,4,3,3,19,20,101,40,142,48
H,1.3,4.75,11.0,7,2,1,15,8,153,55,91,29,4,1,5,11,12,138,41,141,50
H,2.5,3.1,2.9,4,2,4,11,13,118,39,140,46,4,3,3,9,9,138,45,110,29
H,2.2,3.1,3.5,4,2,4,11,11,137,49,125,39,4,2,4,15,9,124,50,102,34
H,3.0,2.75,2.62,3,5,2,11,8,80,35,78,34,5,1,4,11,9,106,40,104,48
H,3.6,3.1,2.25,4,1,5,10,15,86,32,115,45,5,4,1,15,9,104,42,108,31
H,2.2,3.2,3.5,4,3,3,11,11,107,36,117,44,6,0,4,14,11,87,23,120,48
H,1.57,3.7,7.0,6,3,1,8,2,111,30,107,34,5,4,1,15,9,82,39,121,36
H,1.57,3.4,5.5,3,2,5,7,11,71,38,88,45,3,2,5,11,16,81,43,108,56
H,1.25,6.0,12.0,4,4,2,14,12,120,48,78,26,3,2,5,7,15,111,29,98,37
H,1.44,4.0,8.0,6,1,3,22,9,113,50,99,27,2,3,5,11,23,126,48,141,55
H,1.4,3.75,8.0,5,5,0,14,6,108,49,62,26,3,3,4,11,14,101,45,97,48
H,1.33,4.33,10.0,9,0,1,20,6,137,61,62,24,4,3,3,12,12,102,43,83,32
H,2.8,2.87,2.75,0,5,5,6,22,111,37,149,53,3,3,4,7,14,123,38,113,42
H,2.0,3.2,4.0,3,2,5,13,21,130,35,124,48,2,2,6,10,16,130,48,139,41
H,1.8,3.3,4.75,2,4,4,10,15,122,45,135,45,1,4,5,5,10,94,25,166,48
H,1.85,3.3,4.5,4,4,2,10,9,138,36,103,30,3,2,5,6,11,137,48,88,35
H,2.0,3.1,3.6,4,6,0,14,7,123,59,62,26,3,3,4,9,8,108,48,83,30
H,1.95,3.1,4.33,3,3,4,9,10,128,48,108,31,3,6,1,10,8,95,26,115,38
H,1.08,10.0,34.0,8,2,0,26,7,154,68,92,36,0,2,8,4,17,122,35,190,60
H,2.4,3.1,3.1,4,3,3,18,21,101,41,146,50,7,2,1,16,7,124,50,113,29
H,2.75,2.75,2.6,4,3,3,11,10,88,39,89,41,6,3,1,14,8,84,35,76,24
H,1.44,4.33,8.0,3,5,2,15,14,107,45,129,44,3,3,4,17,20,101,36,141,50
H,2.0,3.2,4.0,4,2,4,14,13,129,44,145,62,3,3,4,8,7,132,47,131,43
H,1.85,3.1,4.5,2,4,4,8,11,88,32,99,38,4,2,4,9,11,90,42,94,37
H,1.36,4.5,9.5,3,6,1,19,15,137,44,146,54,4,2,4,11,11,123,44,123,47
H,1.57,3.75,6.25,6,2,2,22,14,149,55,126,41,1,4,5,7,12,103,36,125,39
H,2.3,3.1,3.25,4,4,2,14,14,117,36,108,42,7,1,2,16,10,126,52,108,44
H,3.1,3.3,2.35,3,3,4,16,14,139,49,123,46,5,1,4,13,15,132,39,118,40
H,1.25,5.75,13.0,6,2,2,24,7,138,55,95,25,5,2,3,15,10,110,49,111,41
H,2.5,3.0,3.0,3,1,6,12,18,121,35,122,47,6,2,2,13,5,116,49,124,28
H,1.4,4.33,8.5,8,1,1,17,9,137,54,109,29,4,4,2,11,11,125,46,104,37
H,1.73,3.5,5.0,5,2,3,16,8,140,53,110,34,4,2,4,8,9,100,23,131,49
H,1.53,3.6,7.5,7,1,2,22,7,100,49,99,27,3,2,5,11,12,113,35,112,37
H,1.85,3.5,4.2,7,2,1,25,9,155,57,100,26,7,2,1,16,9,120,42,82,31
H,1.62,3.6,6.0,6,2,2,16,8,116,42,90,32,1,5,4,9,14,111,34,127,47
H,1.9,2.9,4.0,5,1,4,7,6,80,35,86,35,3,3,4,15,14,87,38,94,52
H,1.36,4.0,9.0,5,3,2,14,9,159,56,92,30,5,1,4,13,12,113,34,139,44
H,1.9,3.0,3.8,4,5,1,11,8,109,45,70,27,5,2,3,16,8,116,55,94,41
H,2.15,2.9,3.5,3,4,3,12,11,84,46,135,61,2,6,2,4,6,96,35,98,35
H,1.44,4.5,7.5,4,6,0,17,9,123,47,109,35,2,2,6,9,16,118,48,156,54
H,1.36,4.33,10.0,4,2,4,9,10,129,40,95,39,2,2,6,6,20,90,23,125,50
H,1.7,3.4,5.5,3,6,1,10,6,121,39,97,29,1,5,4,8,17,117,39,148,49
H,2.0,3.1,4.2,3,3,4,8,9,113,31,130,36,5,2,3,14,8,134,43,138,46
H,1.25,5.5,12.0,4,5,1,14,10,152,45,101,40,2,6,2,7,10,121,33,118,33
H,2.3,3.25,3.1,4,2,4,10,11,110,40,106,41,5,2,3,18,14,104,38,128,45
H,1.75,3.2,5.5,4,2,4,14,11,119,51,131,54,2,3,5,7,10,92,24,170,47
H,1.7,3.4,5.5,9,1,0,21,6,150,58,92,33,5,4,1,17,10,160,57,136,40
H,1.3,5.0,10.0,3,3,4,10,11,162,54,124,48,1,3,6,7,14,118,28,115,40
H,3.5,3.1,2.2,4,2,4,12,14,146,47,120,34,5,4,1,19,13,147,63,139,43
H,1.1,10.0,23.0,6,1,3,23,16,138,56,105,43,4,1,5,14,18,121,44,126,44
H,2.37,2.87,3.0,1,4,5,9,17,75,37,105,51,3,3,4,7,10,74,37,113,54
H,2.6,3.1,3.0,6,1,3,9,8,109,32,148,48,6,1,3,15,9,136,53,91,33
H,1.8,3.2,4.2,3,2,5,15,16,94,44,116,48,2,3,5,8,14,96,46,127,56
H,5.25,3.5,1.7,2,3,5,9,20,137,38,113,43,6,3,1,15,7,155,47,113,40
H,1.28,5.75,10.0,6,4,0,26,12,114,50,120,38,2,3,5,11,16,102,36,157,66
H,2.2,3.3,3.4,1,3,6,6,14,121,41,104,39,1,3,6,8,21,126,35,120,49
H,1.3,4.5,12.0,8,1,1,28,11,136,57,98,44,4,3,3,13,13,85,28,87,46
H,1.91,3.25,4.5,4,2,4,14,11,132,38,126,43,3,4,3,10,8,129,45,132,38
H,1.14,8.5,17.0,8,0,2,29,9,199,68,87,26,3,6,1,11,7,139,45,103,31
H,2.63,3.1,2.75,2,2,6,6,11,95,30,126,47,2,4,4,12,15,129,55,122,40
H,1.53,4.2,6.5,6,2,2,18,13,142,51,122,38,2,3,5,10,17,104,36,155,59
H,2.15,3.0,3.7,1,5,4,10,12,123,38,126,42,3,3,4,12,12,122,44,142,52
H,1.36,4.75,9.0,8,1,1,24,8,142,61,99,34,1,2,7,9,20,112,35,137,45
H,2.8,3.1,2.7,4,2,4,10,8,115,33,90,35,7,3,0,21,4,135,58,93,26
H,2.15,3.1,3.75,5,2,3,14,13,134,51,123,46,1,2,7,4,11,109,30,108,38
H,2.2,3.1,3.5,2,4,4,8,11,151,52,122,39,5,2,3,14,10,160,49,92,30
H,2.0,3.3,4.0,4,2,4,16,15,125,46,122,42,5,0,5,12,18,131,47,135,49
H,1.73,3.5,5.0,2,2,6,12,20,111,36,130,47,2,5,3,11,14,101,45,152,56
H,2.0,3.1,4.33,6,2,2,9,5,111,35,120,33,4,3,3,9,12,98,31,130,44
H,2.5,3.25,2.8,1,4,5,11,16,128,53,127,42,6,1,3,14,9,122,42,106,38
H,1.95,3.3,4.0,5,2,3,15,10,114,43,159,54,3,4,3,11,11,148,51,135,47
H,2.25,3.1,3.4,2,1,7,7,16,124,28,115,38,5,2,3,20,14,116,43,134,52
H,1.73,3.4,5.25,6,3,1,8,4,125,41,103,28,3,4,3,12,12,118,43,102,29
H,1.73,3.3,5.5,3,2,5,14,15,179,62,124,47,2,3,5,5,10,86,28,121,41
H,2.75,3.0,2.75,1,5,4,11,15,112,38,143,60,4,4,2,13,9,124,48,113,33
H,1.22,6.5,13.0,5,1,4,23,12,134,53,129,40,4,2,4,9,13,90,33,108,44
H,1.44,3.6,6.5,5,4,1,11,7,104,48,68,29,2,5,3,8,11,81,26,125,52
H,1.73,4.0,4.5,3,1,6,11,18,99,36,125,55,1,4,5,9,25,93,28,165,60
H,2.0,3.3,3.8,6,1,3,14,11,122,51,110,45,4,3,3,18,15,123,43,157,44
H,2.1,3.2,3.6,3,3,4,12,13,118,32,124,43,2,3,5,10,15,112,34,129,52
H,1.95,3.5,4.0,5,3,2,15,7,163,57,92,34,7,0,3,15,11,142,51,112,45
H,1.95,3.2,4.2,3,3,4,13,13,114,44,143,44,4,1,5,10,16,95,32,121,40
H,1.36,4.5,9.0,4,3,3,12,12,144,43,132,48,3,3,4,9,13,111,42,153,52
H,5.0,3.1,1.72,3,4,3,10,12,88,41,89,32,5,3,2,12,5,138,59,67,29
H,1.91,3.3,4.5,2,7,1,9,8,119,31,111,37,3,5,2,13,14,136,37,99,38
H,1.72,3.4,5.25,5,3,2,13,9,113,33,124,46,1,0,9,4,17,104,32,121,47
H,1.57,3.75,7.0,6,0,4,20,11,151,57,111,32,5,2,3,10,12,119,37,96,29
H,2.2,3.1,3.5,1,7,2,11,12,102,33,135,37,4,3,3,10,10,90,26,152,38
H,1.6,3.75,5.75,4,2,4,13,12,108,33,104,39,2,1,7,8,18,117,46,105,38
H,1.66,3.25,5.0,3,4,3,7,6,82,36,80,32,1,4,5,7,16,75,37,79,34
H,1.36,4.33,9.5,4,3,3,15,10,143,61,139,45,3,2,5,8,10,160,47,115,35
H,2.1,3.1,3.75,7,2,1,21,11,119,54,112,37,5,1,4,16,12,162,53,87,25
H,1.9,2.9,4.0,3,4,3,8,10,94,38,97,44,4,3,3,12,8,110,50,74,36
H,1.3,5.0,11.0,5,2,3,20,14,146,51,88,39,2,6,2,8,12,107,36,130,40
H,2.3,3.2,3.2,5,1,4,16,17,111,40,115,45,2,1,7,9,21,123,38,116,53
H,2.0,3.3,4.0,3,2,5,9,11,103,27,97,28,2,3,5,13,18,132,37,120,51
H,2.0,2.75,4.0,4,2,4,15,14,106,47,100,45,4,4,2,8,5,95,45,88,39
H,3.1,3.1,2.4,5,3,2,16,9,143,38,106,37,4,4,2,15,15,159,49,123,45
H,1.25,6.0,12.0,7,2,1,19,7,111,42,103,28,4,2,4,10,14,81,31,117,42
H,1.08,11.0,26.0,9,1,0,32,6,136,65,111,38,3,1,6,12,15,92,29,143,53
H,2.4,3.0,3.2,2,4,4,10,12,129,54,127,45,3,3,4,10,9,111,38,125,41
H,2.1,2.8,3.5,3,5,2,7,6,102,46,77,33,6,1,3,17,7,98,48,98,38
H,1.91,3.1,4.5,3,3,4,8,11,125,20,157,45,1,6,3,5,9,101,30,115,39
H,1.73,3.4,5.25,6,2,2,15,8,121,48,114,29,3,4,3,14,8,109,38,117,34
H,2.87,2.87,2.37,2,4,4,9,10,124,47,102,43,7,2,1,21,9,146,66,70,30
H,3.25,3.1,2.4,2,3,5,13,15,93,30,158,54,5,2,3,15,13,99,29,108,36
H,2.15,3.4,3.4,3,1,6,10,19,127,44,129,47,1,3,6,10,17,119,43,168,57
H,1.29,4.75,13.0,8,1,1,29,7,190,76,80,24,1,4,5,6,16,75,24,169,52
H,1.53,4.0,6.0,5,3,2,17,12,141,53,88,28,4,2,4,15,21,121,37,111,45
H,1.8,3.2,5.0,4,5,1,13,6,117,53,110,28,2,1,7,8,18,110,38,128,45
H,1.72,3.3,5.0,4,2,4,10,10,84,39,86,42,2,6,2,9,9,80,32,85,39
H,2.0,3.3,3.75,3,3,4,14,13,124,44,138,49,2,3,5,11,15,115,40,107,39
H,1.8,3.2,5.0,6,1,3,19,11,118,45,118,38,3,3,4,11,14,96,39,111,41
H,1.53,3.8,6.5,4,3,3,13,10,138,38,129,42,2,3,5,9,14,81,25,170,45
H,1.22,5.5,15.0,4,4,2,11,7,148,53,106,30,1,1,8,6,19,116,40,152,49
H,1.53,3.8,6.5,5,3,2,19,10,113,45,110,40,2,1,7,9,17,88,28,119,45
H,2.1,2.8,3.5,5,2,3,15,13,86,31,95,45,5,3,2,16,11,104,46,101,47
H,3.1,3.0,2.45,1,4,5,5,12,93,26,134,47,5,2,3,14,9,125,45,139,56
H,2.7,3.0,2.8,4,4,2,13,11,144,47,128,37,7,2,1,15,6,154,55,102,29
H,2.4,3.0,3.2,2,1,7,11,20,118,36,146,55,2,7,1,12,10,124,43,154,37
H,2.88,3.1,2.63,3,1,6,10,14,115,33,131,53,4,1,5,15,17,156,47,99,51
H,2.1,3.2,3.6,3,1,6,14,14,130,53,150,57,2,4,4,12,18,137,44,140,45
H,3.39,3.25,2.25,3,3,4,13,14,134,59,121,46,6,3,1,14,12,112,46,117,33
H,2.1,3.2,3.6,4,1,5,11,11,93,37,110,38,5,2,3,12,11,150,49,128,34
H,2.05,3.2,3.8,4,2,4,11,13,139,44,136,40,5,3,2,9,5,136,42,89,17
H,4.33,3.25,1.91,3,4,3,12,11,105,40,168,64,5,4,1,14,10,149,46,101,42
H,2.5,3.1,2.9,2,2,6,11,17,117,36,134,55,3,5,2,15,12,157,51,124,35
H,1.33,4.75,9.5,4,4,2,15,12,184,58,76,25,2,2,6,7,15,108,37,137,51
H,1.83,3.4,4.5,5,3,2,17,11,121,54,115,41,1,5,4,8,14,132,43,124,43
H,1.25,5.5,12.0,5,3,2,12,9,131,42,108,25,4,3,3,11,9,92,29,102,40
H,4.2,3.3,1.95,2,3,5,6,11,90,29,116,37,3,4,3,20,13,158,48,126,44
H,1.33,5.0,9.0,3,3,4,12,12,120,33,117,39,1,2,7,9,21,127,34,104,48
H,2.6,2.9,3.0,2,4,4,6,10,108,30,141,45,3,4,3,14,14,138,39,125,45
H,1.73,3.4,5.25,1,4,5,8,14,109,34,122,39,3,2,5,11,13,103,34,123,42
H,1.67,3.5,5.5,6,2,2,19,15,99,33,114,35,3,2,5,10,13,152,51,102,40
H,1.45,4.33,6.5,4,3,3,10,9,147,52,110,27,3,3,4,10,9,117,37,122,35
H,1.7,3.5,5.25,3,2,5,14,15,118,45,102,34,2,6,2,16,16,103,40,115,47
H,1.5,3.4,6.5,5,0,5,12,14,99,42,83,34,1,5,4,13,18,87,40,105,52
H,2.1,3.0,3.75,1,8,1,10,10,136,47,125,40,5,2,3,14,12,121,39,120,35
H,1.73,3.6,5.0,5,1,4,22,15,152,64,98,28,3,4,3,10,9,100,25,117,44
H,1.85,3.2,4.75,3,3,4,13,11,126,57,133,46,8,2,0,15,4,102,40,122,32
H,3.0,3.2,2.4,1,3,6,7,15,107,39,124,46,4,4,2,14,9,157,53,128,30
H,1.5,3.8,7.5,4,4,2,13,9,133,47,112,29,2,7,1,12,9,121,48,129,36
H,1.44,4.33,7.0,3,3,4,9,12,126,46,87,32,4,1,5,14,16,89,26,104,44
H,1.73,3.5,5.0,4,2,4,14,12,122,36,122,46,5,1,4,16,14,108,37,122,48
H,2.0,3.25,4.2,3,2,5,14,20,122,43,106,43,1,2,7,6,16,133,40,108,40
H,2.8,3.1,2.7,0,3,7,5,15,107,36,113,41,3,2,5,9,17,126,34,89,40
H,1.83,3.3,5.0,2,5,3,7,11,125,41,106,34,3,2,5,13,17,116,41,103,33
H,2.2,2.75,3.4,2,2,6,6,15,75,23,90,47,2,4,4,8,11,91,41,135,52
H,1.17,8.0,15.0,9,1,0,23,6,161,67,83,27,4,2,4,13,11,130,40,118,50
H,1.33,4.5,12.0,4,4,2,16,10,143,49,133,40,3,2,5,10,16,125,32,137,59
H,2.4,3.0,3.3,5,2,3,11,14,118,37,100,33,3,5,2,9,7,95,28,132,46
H,2.38,3.0,3.2,3,2,5,8,12,78,27,129,47,4,2,4,15,15,98,39,155,50
H,1.25,5.75,11.0,9,0,1,18,7,135,52,82,26,3,2,5,12,14,119,47,119,41
H,2.25,2.87,3.3,3,6,1,10,8,86,26,88,40,2,2,6,9,13,100,39,77,32
H,2.75,3.0,2.75,4,1,5,10,13,99,32,113,46,5,4,1,17,7,101,42,85,19
H,2.35,3.1,3.2,3,4,3,7,10,113,29,137,48,3,4,3,10,8,126,43,126,35
H,3.3,3.1,2.3,3,2,5,14,15,115,39,115,44,8,1,1,13,2,143,54,98,25
H,1.72,3.4,5.25,5,4,1,13,6,138,51,103,35,3,1,6,11,16,114,42,139,46
H,2.05,3.1,4.0,1,6,3,6,10,85,24,114,42,2,5,3,8,9,166,49,111,39
H,1.2,6.5,15.0,6,2,2,19,10,148,57,94,24,4,4,2,11,9,144,52,121,37
H,2.2,3.1,3.5,0,5,5,8,16,110,36,124,49,2,2,6,4,15,102,22,128,47
H,2.3,3.1,3.25,4,2,4,16,13,115,41,136,58,4,1,5,13,14,121,35,118,33
H,1.8,3.5,4.75,6,2,2,17,7,127,47,142,43,3,3,4,20,21,141,59,136,49
H,2.05,3.1,4.0,5,3,2,11,6,125,37,133,39,2,4,4,8,15,106,32,131,43
H,2.0,3.2,4.2,4,4,2,10,8,92,31,141,34,2,3,5,9,13,114,37,122,44
H,3.0,3.2,2.5,6,4,0,16,5,133,44,113,28,5,1,4,18,18,118,39,105,37
H,1.33,4.75,11.0,5,1,4,17,18,119,36,105,36,1,2,7,8,20,146,37,111,41
H,1.67,3.5,5.5,2,5,3,10,10,152,43,116,33,3,2,5,12,16,108,38,133,56
H,3.0,3.1,2.55,4,1,5,11,13,75,29,116,45,6,2,2,18,12,108,49,115,49
H,1.8,3.5,4.5,4,2,4,16,15,126,44,155,43,3,2,5,11,19,127,45,105,42
H,2.4,2.5,4.0,2,2,6,8,16,113,41,135,41,2,3,5,8,13,110,36,152,57
H,2.0,3.2,4.2,3,2,5,13,20,97,33,100,48,2,4,4,11,16,120,43,116,43
H,1.57,3.75,6.5,6,2,2,26,8,140,62,115,36,5,2,3,11,8,112,38,105,38
H,2.05,3.4,3.8,5,1,4,14,11,145,52,123,49,2,5,3,10,11,105,37,142,48
H,2.5,3.2,2.88,2,1,7,9,17,104,31,119,53,2,2,6,10,17,117,37,117,48
H,1.91,3.3,4.5,8,2,0,20,7,124,53,139,42,3,2,5,7,11,125,44,96,37
H,2.25,3.5,3.1,5,3,2,18,10,132,47,126,38,4,3,3,12,11,138,36,110,37
H,1.73,3.5,5.0,5,3,2,15,9,129,48,111,35,2,5,3,13,15,106,36,150,61
H,1.4,4.2,8.5,6,3,1,23,13,175,62,84,34,5,2,3,12,11,157,50,124,34
H,2.6,3.0,2.88,1,2,7,7,14,132,44,137,49,7,1,2,22,13,94,42,140,49
H,2.05,3.3,3.8,4,5,1,12,10,102,34,141,46,4,1,5,15,15,166,50,105,38
H,2.0,3.2,4.0,3,2,5,10,12,121,34,119,38,2,6,2,11,11,107,32,124,32
H,2.05,3.1,4.0,3,2,5,16,17,106,38,134,47,1,4,5,3,12,99,24,107,38
H,1.45,4.2,8.0,5,2,3,21,12,136,46,108,34,3,3,4,9,20,95,25,159,62
H,1.91,3.2,4.33,4,3,3,11,11,98,32,116,48,5,2,3,10,12,101,30,115,45
H,1.85,3.2,4.5,4,3,3,9,10,147,42,100,41,2,4,4,11,14,94,31,166,56
H,1.75,3.4,5.0,2,6,2,10,8,128,42,125,39,1,3,6,11,18,124,43,138,43
H,2.25,2.8,3.2,3,3,4,16,14,87,36,109,47,4,1,5,14,15,86,45,81,35
H,2.25,3.2,3.39,5,1,4,15,15,124,47,123,46,4,1,5,12,15,113,39,127,42
H,1.91,3.2,4.33,4,2,4,13,10,143,51,124,35,5,3,2,19,8,138,48,137,39
H,2.0,3.1,4.1,4,4,2,12,9,152,42,117,41,5,3,2,10,6,112,35,103,29
H,2.05,3.1,4.0,3,4,3,8,9,92,41,120,42,3,4,3,7,5,111,36,113,18
H,1.8,3.6,4.5,4,4,2,12,10,92,28,174,46,1,5,4,11,23,96,37,151,57
H,1.53,3.75,7.0,7,0,3,11,9,116,43,111,28,2,2,6,11,18,151,49,119,54
H,2.4,2.9,3.3,3,3,4,9,10,121,46,160,52,3,3,4,12,11,131,34,135,42
H,1.95,3.5,3.75,5,4,1,20,8,130,46,108,44,7,3,0,18,9,103,40,121,33
H,2.25,3.2,3.2,3,4,3,10,10,146,51,85,29,5,3,2,13,8,121,40,98,36
H,3.0,3.2,2.5,1,4,5,9,22,100,35,135,46,2,5,3,10,13,158,54,104,32
H,1.73,3.5,5.0,5,4,1,18,9,145,47,111,32,3,3,4,10,12,113,34,107,43
H,1.44,4.2,7.5,5,3,2,12,8,120,42,100,36,2,2,6,8,18,107,29,132,47
H,2.1,3.1,3.75,4,3,3,17,12,106,42,111,35,3,3,4,9,12,122,20,164,49
H,2.4,3.0,3.2,4,1,5,12,20,139,39,126,44,4,3,3,11,8,129,41,156,46
H,2.45,3.0,3.1,2,1,7,5,21,79,20,136,59,1,4,5,6,12,112,30,119,41
H,1.45,4.2,8.0,4,4,2,11,6,132,46,92,36,2,2,6,6,11,73,27,125,39
H,1.33,4.75,10.0,7,1,2,22,10,154,56,80,30,2,5,3,7,13,121,39,145,46
H,3.4,3.2,2.2,2,2,6,11,22,136,45,130,56,8,2,0,18,4,121,48,96,33
H,2.1,3.0,3.4,4,4,2,7,6,87,47,90,40,3,1,6,11,15,105,44,78,35
H,2.05,2.8,4.2,3,3,4,11,13,94,41,82,32,5,2,3,17,14,107,47,99,48
H,2.25,3.2,3.4,2,2,6,7,17,107,27,102,43,2,3,5,8,17,86,28,101,40
H,2.2,3.1,3.5,5,2,3,15,13,110,40,164,53,3,3,4,13,18,94,38,138,46
H,1.75,3.4,5.0,5,1,4,11,8,128,45,157,50,4,1,5,10,14,138,47,146,48
H,7.5,4.0,1.45,1,3,6,9,16,94,45,99,47,2,3,5,6,9,104,46,75,34
H,2.5,3.1,2.9,6,1,3,17,11,93,42,133,44,6,1,3,13,6,134,42,129,49
H,1.4,4.33,7.5,5,4,1,13,4,132,62,53,25,4,4,2,10,8,77,39,98,51
H,2.0,3.2,4.0,4,1,5,9,12,116,34,131,44,1,4,5,8,16,91,30,116,50
H,2.8,3.2,2.6,1,3,6,6,18,90,27,124,50,3,2,5,10,16,110,36,122,50
H,1.33,5.0,9.0,7,3,0,28,8,156,67,77,29,4,4,2,15,12,130,53,111,40
H,1.29,5.0,12.0,5,5,0,16,7,123,54,112,27,3,3,4,12,16,140,41,147,48
H,1.14,9.0,15.0,8,2,0,29,5,148,59,108,27,4,3,3,18,14,139,49,120,41
H,1.53,3.6,7.5,5,4,1,16,9,164,56,114,42,5,1,4,11,12,143,46,106,39
H,1.5,4.5,6.5,7,1,2,24,13,149,60,101,39,4,5,1,12,8,154,58,99,28
H,1.9,3.3,4.5,4,4,2,14,11,114,35,104,41,2,3,5,13,16,137,46,116,46
H,2.63,2.88,3.0,4,2,4,8,9,107,32,105,30,3,4,3,11,13,154,45,103,35
H,2.3,2.9,3.5,2,3,5,6,10,115,32,142,39,4,2,4,8,7,159,37,89,27
H,2.6,2.75,2.75,2,5,3,8,10,85,33,117,48,2,5,3,8,9,91,44,80,34
H,3.1,3.2,2.4,1,4,5,9,20,102,32,131,51,3,4,3,15,9,143,42,98,27
H,2.5,3.1,3.1,3,2,5,14,22,121,40,119,49,4,5,1,14,9,124,40,98,38
H,2.05,3.4,3.75,0,6,4,7,12,109,33,109,37,3,1,6,11,23,122,49,114,49
H,1.44,4.1,8.0,6,1,3,18,10,127,51,92,33,0,5,5,5,13,109,26,129,44
H,1.7,3.4,5.5,2,3,5,8,13,100,39,111,39,1,3,6,10,19,109,28,157,53
H,2.05,3.2,3.75,3,0,7,8,19,95,36,139,54,2,3,5,6,13,70,24,160,50
H,1.85,3.4,4.75,1,4,5,7,15,88,28,122,38,0,3,7,4,15,107,38,126,41
H,2.2,3.0,3.6,3,5,2,9,9,91,31,141,44,2,4,4,9,13,121,40,102,40
H,2.5,3.2,3.0,2,1,7,7,20,106,25,117,44,4,4,2,10,7,109,38,138,43
H,2.38,3.1,3.1,3,3,4,11,15,94,33,121,46,5,2,3,12,10,100,38,109,42
H,2.87,3.0,2.3,2,1,7,6,16,81,30,105,49,2,6,2,13,11,91,38,95,48
H,1.5,4.33,6.0,6,1,3,21,15,185,68,105,35,2,6,2,15,14,123,44,99,46
H,1.72,3.6,5.25,2,2,6,7,20,101,33,132,47,3,3,4,10,11,114,36,147,47
H,2.37,2.87,2.87,3,3,4,9,12,85,40,81,39,6,0,4,14,15,99,49,96,50
H,2.25,3.2,3.25,2,5,3,7,7,89,29,84,30,2,5,3,6,9,148,47,95,30
H,2.38,3.1,3.1,4,3,3,12,11,109,39,145,50,4,2,4,14,15,106,44,115,43
H,1.62,3.8,6.0,4,4,2,12,10,137,45,88,36,1,3,6,7,21,140,42,116,45
H,1.91,3.4,4.0,4,4,2,15,11,118,43,147,51,3,2,5,7,9,80,28,137,49
H,1.83,3.0,4.33,5,2,3,14,10,72,35,121,42,2,5,3,5,9,81,37,99,50
H,2.5,3.0,3.0,3,2,5,12,20,100,41,132,55,2,4,4,10,12,110,38,112,40
H,1.2,6.5,13.0,3,6,1,10,5,140,39,99,24,1,3,6,7,19,99,31,154,53
H,4.75,3.4,1.8,5,3,2,14,9,123,40,150,42,8,1,1,28,8,151,66,130,41
H,1.75,3.3,5.25,4,4,2,19,14,157,48,98,38,5,4,1,13,9,126,38,149,50
H,1.67,3.75,5.5,7,1,2,25,12,124,50,95,38,2,4,4,12,19,118,39,114,46
H,2.87,3.1,2.55,6,3,1,20,9,166,49,126,45,8,1,1,23,8,122,50,119,37
H,1.33,4.33,13.0,6,2,2,20,8,134,62,146,44,2,5,3,8,10,102,25,143,48
H,2.1,3.25,3.75,2,6,2,15,19,125,46,102,52,2,3,5,11,21,110,41,132,48
H,1.66,3.2,5.0,2,4,4,9,12,94,35,80,26,2,3,5,7,12,79,29,67,29
